시간,동향(m),서향(m),동풍 속도,서풍 속도,각도(DEG),풍향(DEG),서향 풍속,파향(DEG),파속,최대 파고(m),평균 파고(m),현재 파고(m)
7:45:18,0,0,0,0,0,32,1.2,52.1,3.9,2.1,2.1,2
7:45:29,0,0,0,0,0,141.1,1.1,79.1,3.4,2.1,2.1,2
7:45:40,0,0,0,0,0,218.9,0.7,48.9,2.5,2.1,2.1,2
7:45:52,0,0,0,0,0,41.5,2.5,48.9,2.5,2.1,2.1,2
7:46:08,0,0,0,0,0,36.8,3.3,41.8,4.2,2.1,2.1,2
7:46:48,0,0,0,0,0,36.8,3.3,41.8,4.2,2.1,2.1,2
7:47:08,0,0,0,0,0,13.8,3.4,107.8,4.8,2.1,2.1,2
7:47:20,0,0,0,0,0,33.6,1.7,147.6,3.4,2.1,2.1,2
7:47:31,0,0,0,0,0,23.6,1.3,147.6,3.4,2.1,2.1,2
7:47:55,0,0,0,0,0,38.1,1.7,150.2,1.8,2.1,2.1,2
7:48:23,0,0,0,0,0,33.4,2.4,159.7,3.9,2.1,2.1,2
7:48:38,0,0,0,0,0,43.5,1.9,159.7,3.9,2.1,2.1,2
7:48:50,0,0,0,0,0,25.9,3.3,124.7,3.5,2.1,2.1,2
7:49:01,0,0,0,0,0,35.3,1.6,124.7,3.5,2.1,2.1,2
7:49:11,0,0,0,0,0,35,3.5,186.9,4.2,2.1,2.1,2
7:49:22,0,0,0,0,0,17.6,2.3,156.4,2.5,2.1,2.2,2
7:49:33,0,0,0,0,0,67.5,2.2,156.4,2.5,2.1,2.2,2
7:49:44,0,0,0,0,0,31.6,1.8,181.8,5.1,2.1,2.1,2
7:49:55,0,0,0,0,0,47.7,1.7,181.8,5.1,2.1,2.2,2
7:50:05,0,0,0,0,0,28.3,3.2,137.9,4,2.2,2.2,2.1
7:50:16,0,0,0,0,0,82.6,1,137.9,4,2.2,2.2,2.1
7:50:27,0,0,0,0,0,116.5,0.6,166.7,5.7,2.2,2.2,2.1
7:50:37,0,0,0,0,0,35.6,4,166.7,5.7,2.2,2.2,2.1
7:50:48,0,0,0,0,0,37,4.4,126,5.9,2.2,2.2,2.1
7:50:59,0,0,0,0,0,47.3,3.6,126,5.9,2.2,2.2,2.1
7:51:11,0,0,0,0,0,17.4,3.8,64.5,2.4,2.2,2.2,2.1
7:51:21,0,0,0,0,0,43.6,2.8,77.2,6.1,2.2,2.2,2.1
7:51:31,0,0,0,0,0,32,2.4,77.2,6.1,2.2,2.2,2.1
7:51:43,0,0,0,0,0,15.4,2.9,61.6,5.1,2.2,2.2,2.1
7:51:53,0,0,0,0,0,36.5,3,61.6,5.1,2.2,2.2,2.1
7:52:05,0,0,0,0,0,53.6,1.9,40.4,7.9,2.2,2.2,2.1
7:52:16,0,0,0,0,0,27.5,2.9,40.4,7.9,2.2,2.2,2.1
7:52:27,0,0,0,0,0,30.6,3.4,48,6.5,2.2,2.2,2.1
7:52:45,0,0,0,0,0,320.1,0.4,39.1,10.4,2.2,2.2,2.1
7:53:06,0,0,0,0,0,24.6,3.4,49.1,5.6,2.2,2.2,2.1
7:53:32,0,0,0,0,0,30.3,1.8,29.6,11.5,2.2,2.2,2.1
7:53:50,0,0,0,0,0,31.9,0.4,29.1,7.1,2.2,2.2,2.1
7:54:04,0,0,0,0,0,54.1,1.5,39.8,5.5,2.2,2.2,2.1
7:54:14,0,0,0,0,0,20.6,3.7,39.8,5.5,2.2,2.2,2.1
7:54:25,0,0,0,0,0,58.9,2.2,36.2,8.8,2.2,2.2,2.1
7:54:36,0,0,0,0,0,33.8,2.8,36.2,8.8,2.2,2.2,2.1
7:54:47,0,0,0,0,0,63.2,2.4,41.8,6.8,2.2,2.2,2.1
7:54:57,0,0,0,0,0,17,3,41.8,6.8,2.2,2.2,2.2
7:55:08,0,0,0,0,0,26.7,4.8,43.2,7.7,2.2,2.2,2.2
7:55:18,0,0,0,0,0,31.9,4.4,35.5,7.6,2.2,2.2,2.2
7:55:29,0,0,0,0,0,40.3,1.9,35.5,7.6,2.2,2.2,2.2
7:55:39,0,0,0,0,0,11.5,3,41.6,8,2.2,2.3,2.2
7:55:50,0,0,0,0,0,38,2.2,41.6,8,2.2,2.3,2.2
7:56:03,0,0,0,0,0,29.1,3.1,51.7,3.2,2.2,2.3,2.2
7:56:14,0,0,0,0,0,27.7,3.5,51.7,3.2,2.2,2.3,2.2
7:56:25,0,0,0,0,0,25.1,3.9,45.8,5.1,2.2,2.3,2.2
7:56:36,0,0,0,0,0,33.1,4.4,45.8,5.1,2.2,2.3,2.2
7:56:47,0,0,0,0,0,32.1,3.8,53.1,7.3,2.2,2.3,2.2
7:56:58,0,0,0,0,0,22.2,4.1,25,6.7,2.2,2.3,2.2
7:57:09,0,0,0,0,0,27.3,5,25,6.7,2.2,2.3,2.2
7:57:21,0,0,0,0,0,22.2,3.1,33.8,10.2,2.2,2.3,2.2
7:57:31,0,0,0,0,0,22.6,4.5,33.8,10.2,2.2,2.3,2.2
7:57:42,0,0,0,0,0,30.5,3,18.7,15,2.2,2.3,2.2
7:57:53,0,0,0,0,0,27.6,4.8,18.7,15,2.2,2.3,2.2
7:58:05,0,0,0,0,0,25.2,4.7,10.1,17.2,2.2,2.3,2.2
7:58:15,0,0,0,0,0,357.5,3.8,10.1,17.2,2.2,2.3,2.2
7:58:26,0,0,0,0,0,357.5,2.1,33.8,7.1,2.2,2.3,2.2
7:58:42,0,0,0,0,0,31.4,3.3,23.8,10.5,2.2,2.3,2.2
7:58:54,0,0,0,0,0,27.4,4.2,23.8,10.5,2.2,2.3,2.2
7:59:35,0,0,0,0,0,27.4,4.2,23.8,10.5,2.2,2.3,2.2
7:59:53,0,0,0,0,0,37.9,1.6,26.3,16.4,2.2,2.3,2.2
8:00:03,0,0,0,0,0,20.6,2.1,25.3,16.3,2.3,2.3,2.3
8:00:14,0,0,0,0,0,35.9,2.7,25.3,16.3,2.3,2.3,2.3
8:00:25,0,0,0,0,0,46,2.2,30.2,16,2.3,2.3,2.3
8:00:36,0,0,0,0,0,29.5,3.1,30.2,16,2.3,2.3,2.3
8:00:47,0,0,0,0,0,27.9,2.6,23.8,22,2.3,2.3,2.3
8:00:57,0,0,0,0,0,17.3,3.4,23.8,22,2.3,2.3,2.3
8:01:08,0,0,0,0,0,17.3,3.2,5.4,20.1,2.3,2.3,2.3
8:01:19,0,0,0,0,0,50.1,2,5.4,20.1,2.3,2.3,2.3
8:01:31,0,0,0,0,0,357.8,4.4,27.5,18.3,2.3,2.3,2.3
8:01:45,0,0,0,0,0,12.8,3,24.3,20.1,2.3,2.3,2.3
8:01:56,0,0,0,0,0,34.5,2.8,24.3,20.1,2.3,2.3,2.3
8:02:06,0,0,0,0,0,351.1,3.6,25.2,18.8,2.3,2.3,2.3
8:02:18,0,0,0,0,0,22.7,4,25.2,18.8,2.3,2.3,2.3
8:02:28,0,0,0,0,0,4.6,2.9,12.4,17.2,2.3,2.3,2.3
8:02:39,0,0,0,0,0,20.7,3.8,12.4,17.2,2.3,2.4,2.3
8:02:50,0,0,0,0,0,43.4,2.2,31.2,12.5,2.3,2.4,2.3
8:03:00,0,0,0,0,0,31.6,2.5,31.2,12.5,2.3,2.4,2.3
8:03:11,0,0,0,0,0,25.2,3.4,33.5,15.3,2.3,2.4,2.3
8:03:22,0,0,0,0,0,13.5,3.4,31.1,14.6,2.3,2.4,2.3
8:03:32,0,0,0,0,0,14.5,2.7,31.1,14.6,2.3,2.4,2.3
8:03:43,0,0,0,0,0,15.6,3.4,31.5,16,2.3,2.4,2.3
8:03:54,0,0,0,0,0,38.8,1.4,31.5,16,2.3,2.4,2.3
8:04:06,0,0,0,0,0,24,3,26.3,15.7,2.3,2.4,2.3
8:04:18,0,0,0,0,0,17.5,3.9,26.3,15.7,2.3,2.4,2.3
8:04:28,0,0,0,0,0,359.5,1.7,24.8,24.4,2.3,2.4,2.3
8:04:40,0,0,0,0,0,48,2,26.5,21,2.3,2.4,2.3
8:04:52,0,0,0,0,0,50.6,2.5,26.5,21,2.3,2.4,2.3
8:05:03,0,0,0,0,0,9.1,1.4,29.7,18.3,2.4,2.4,2.3
8:05:14,0,0,0,0,0,82.3,1.2,29.7,18.3,2.4,2.4,2.3
8:05:24,0,0,0,0,0,29.7,3,27.7,19.5,2.4,2.4,2.3
8:05:34,0,0,0,0,0,16.3,3,27.7,19.5,2.4,2.4,2.3
8:05:45,0,0,0,0,0,28.7,3.4,30,16.1,2.4,2.4,2.3
8:05:56,0,0,0,0,0,11.6,1.8,30,16.1,2.4,2.4,2.3
8:06:06,0,0,0,0,0,42.7,3.6,25.7,17.1,2.4,2.4,2.3
8:06:17,0,0,0,0,0,12.9,3,25.7,17.1,2.4,2.4,2.3
8:06:28,0,0,0,0,0,11.3,3,30.3,17,2.4,2.4,2.3
8:06:40,0,0,0,0,0,80.3,1.5,30.3,17,2.4,2.4,2.3
8:06:50,0,0,0,0,0,7.1,3.6,26.1,20.7,2.4,2.4,2.3
8:07:01,0,0,0,0,0,39.7,2,35.5,19.7,2.4,2.4,2.3
8:07:12,0,0,0,0,0,19,1.9,35.5,19.7,2.4,2.4,2.3
8:07:23,0,0,0,0,0,33.8,4.4,30.5,17.2,2.4,2.4,2.3
8:07:33,0,0,0,0,0,8.2,4.9,30.5,17.2,2.4,2.4,2.3
8:07:44,0,0,0,0,0,15.6,5.3,27.3,16.3,2.4,2.4,2.3
8:07:54,0,0,0,0,0,24.3,4.5,27.3,16.3,2.4,2.4,2.3
8:08:05,0,0,0,0,0,13.4,3.9,32.8,18,2.4,2.4,2.3
8:08:15,0,0,0,0,0,18.8,4.4,32.8,18,2.4,2.4,2.3
8:08:26,0,0,0,0,0,14.7,1.9,30.9,12.6,2.4,2.4,2.3
8:08:36,0,0,0,0,0,54.3,1.9,30.9,12.6,2.4,2.4,2.3
8:08:48,0,0,0,0,0,59.7,1.4,30.1,14,2.4,2.4,2.3
8:09:00,0,0,0,0,0,20.4,2.9,34.2,14.2,2.4,2.4,2.3
8:09:11,0,0,0,0,0,25.9,3.6,34.2,14.2,2.4,2.4,2.3
8:09:24,0,0,0,0,0,27.1,3.2,41.2,11,2.4,2.4,2.3
8:09:35,0,0,0,0,0,8.8,2.5,41.2,11,2.4,2.5,2.3
8:09:46,0,0,0,0,0,4.8,2.3,34.4,12.6,2.4,2.5,2.3
8:09:56,0,0,0,0,0,28.1,0.7,34.4,12.6,2.4,2.5,2.3
8:10:10,0,0,0,0,0,17.6,1.6,33.7,11.2,2.5,2.5,2.4
8:10:21,0,0,0,0,0,355.7,1,39.3,10.4,2.5,2.5,2.4
8:10:34,0,0,0,0,0,19.2,2,39.3,10.4,2.5,2.5,2.4
8:10:45,0,0,0,0,0,36.9,1.3,22.8,11.2,2.5,2.5,2.4
8:10:56,0,0,0,0,0,69.4,1,22.8,11.2,2.5,2.5,2.4
8:11:07,0,0,0,0,0,89,0.7,25.3,11.3,2.5,2.5,2.4
8:11:17,0,0,0,0,0,6.6,1.3,25.3,11.3,2.5,2.5,2.4
8:11:29,0,0,0,0,0,234.4,0.2,33.3,8.3,2.5,2.5,2.4
8:11:41,0,0,0,0,0,53.5,1,32.7,11.8,2.5,2.5,2.4
8:11:52,0,0,0,0,0,31.2,2.1,32.7,11.8,2.5,2.5,2.4
8:12:04,0,0,0,0,0,20.6,0.8,37.7,12.2,2.5,2.5,2.4
8:12:15,0,0,0,0,0,16.3,1.6,37.7,12.2,2.5,2.5,2.4
8:12:26,0,0,0,0,0,91.7,1.2,34.4,15.2,2.5,2.5,2.4
8:12:39,0,0,0,0,0,23.9,1.9,34.4,15.2,2.5,2.5,2.4
8:12:50,0,0,0,0,0,32.7,1.3,24.8,11.5,2.5,2.5,2.4
8:13:01,0,0,0,0,0,56.1,0.4,24.8,11.5,2.5,2.5,2.4
8:13:13,0,0,0,0,0,26,3.1,21.6,12.1,2.5,2.5,2.4
8:13:23,0,0,0,0,0,27,2.4,41.8,13.7,2.5,2.5,2.4
8:13:35,0,0,0,0,0,42.9,1.5,41.8,13.7,2.5,2.5,2.4
8:13:46,0,0,0,0,0,41.8,1.1,31.2,12.7,2.5,2.5,2.4
8:13:56,0,0,0,0,0,34.5,2,31.2,12.7,2.5,2.5,2.4
8:14:07,0,0,0,0,0,35.3,1,36.1,11.4,2.5,2.5,2.4
8:14:17,0,0,0,0,0,48.5,1.5,36.1,11.4,2.5,2.5,2.4
8:14:29,0,0,0,0,0,16.6,0.9,33.7,8,2.5,2.5,2.4
8:14:41,0,0,0,0,0,132.6,1,39.2,9.1,2.5,2.5,2.4
8:14:52,0,0,0,0,0,350.6,0.9,39.2,9.1,2.5,2.5,2.4
8:15:04,0,0,0,0,0,41.4,2,38,9.1,2.5,2.5,2.5
8:15:14,0,0,0,0,0,43.4,1.7,38,9.1,2.5,2.5,2.5
8:15:24,0,0,0,0,0,39,1.8,43.8,8.7,2.5,2.5,2.5
8:15:34,0,0,0,0,0,30.5,2.2,43.8,8.7,2.5,2.5,2.5
8:15:45,0,0,0,0,0,39.6,2.8,50.2,7.2,2.5,2.5,2.5
8:15:57,0,0,0,0,0,28.8,2.8,50.2,7.2,2.5,2.6,2.5
8:16:20,0,0,0,0,0,28.8,2.8,50.2,7.2,2.5,2.6,2.5
8:17:09,0,0,0,0,0,28.8,2.8,50.2,7.2,2.5,2.6,2.5
8:17:36,0,0,0,0,0,23,2.9,35.9,10.7,2.5,2.6,2.5
8:17:52,0,0,0,0,0,42.4,1.6,27.4,11.8,2.5,2.6,2.5
8:18:04,0,0,0,0,0,26.3,3.6,39.4,12.2,2.5,2.6,2.5
8:18:18,0,0,0,0,0,17.5,2.9,39.4,12.2,2.5,2.6,2.5
8:18:33,0,0,0,0,0,38.2,1.5,39.4,7.4,2.5,2.6,2.5
8:19:06,0,0,0,0,0,38.2,1.5,39.4,7.4,2.5,2.6,2.5
8:19:55,0,0,0,0,0,38.2,1.5,39.4,7.4,2.5,2.6,2.5
8:20:45,0,0,0,0,0,38.2,1.5,39.4,7.4,2.5,2.6,2.5
8:20:58,0,0,0,0,0,26.4,2.6,33,6.7,2.6,2.6,2.6
8:21:09,0,0,0,0,0,51.9,1.2,28.7,8,2.6,2.6,2.6
8:21:21,0,0,0,0,0,23.4,2.2,36.5,9.1,2.6,2.6,2.6
8:21:31,0,0,0,0,0,25.5,0.6,36.5,9.1,2.6,2.6,2.6
8:21:43,0,0,0,0,0,29.3,0.2,36.3,9,2.6,2.6,2.6
8:21:53,0,0,0,0,0,181.2,0.4,36.3,9,2.6,2.6,2.6
8:22:04,0,0,0,0,0,102.8,0.4,43.3,7.6,2.6,2.6,2.6
8:22:14,0,0,0,0,0,126.9,0.6,43.3,7.6,2.6,2.7,2.6
8:22:24,0,0,0,0,0,29.4,1.4,55,4.4,2.6,2.6,2.6
8:22:35,0,0,0,0,0,29.9,1.2,55,4.4,2.6,2.7,2.6
8:22:48,0,0,0,0,0,35.1,1.6,47.1,6.7,2.6,2.6,2.6
8:23:04,0,0,0,0,0,33.3,1.2,33.9,10.2,2.6,2.7,2.6
8:23:28,0,0,0,0,0,26.9,1.2,36.9,7.2,2.6,2.7,2.6
8:23:50,0,0,0,0,0,360,1.1,47,8.1,2.6,2.7,2.6
8:24:02,0,0,0,0,0,43.5,1.8,41.3,6.2,2.6,2.7,2.6
8:24:13,0,0,0,0,0,68.9,0.5,41.3,6.2,2.6,2.7,2.6
8:24:24,0,0,0,0,0,22.9,1.3,44,6.2,2.6,2.7,2.6
8:24:35,0,0,0,0,0,45.6,0.5,44,6.2,2.6,2.7,2.6
8:24:46,0,0,0,0,0,256.1,0.5,37.9,8,2.6,2.7,2.6
8:24:57,0,0,0,0,0,284.5,0.7,37.9,8,2.6,2.7,2.6
8:25:08,0,0,0,0,0,251.3,0.6,31.5,10.4,2.7,2.7,2.6
8:25:19,0,0,0,0,0,251.8,0.4,31.5,10.4,2.7,2.7,2.6
8:25:30,0,0,0,0,0,3.3,0.8,353.9,8.1,2.7,2.7,2.6
8:25:41,0,0,0,0,0,46.1,1.2,33.8,7.4,2.7,2.7,2.6
8:25:52,0,0,0,0,0,39.2,1,33.8,7.4,2.7,2.7,2.6
8:26:02,0,0,0,0,0,136.9,2.4,27.7,6.2,2.7,2.7,2.6
8:26:13,0,0,0,0,0,42.9,1.2,27.7,6.2,2.7,2.7,2.6
8:26:24,0,0,0,0,0,39.9,2.5,37.6,10,2.7,2.7,2.6
8:26:34,0,0,0,0,0,39.3,2.2,37.6,10,2.7,2.7,2.6
8:26:44,0,0,0,0,0,16.6,3.1,35.7,8.3,2.7,2.7,2.6
8:26:55,0,0,0,0,0,54.6,1.8,35.7,8.3,2.7,2.7,2.6
8:27:06,0,0,0,0,0,28.3,2.7,30,14.7,2.7,2.7,2.6
8:27:16,0,0,0,0,0,25.6,2.4,30,14.7,2.7,2.7,2.6
8:27:26,0,0,0,0,0,317.3,0.6,27.4,11,2.7,2.7,2.6
8:27:36,0,0,0,0,0,285.8,0.8,27.4,11,2.7,2.7,2.6
8:27:47,0,0,0,0,0,51,0.3,42.1,8.7,2.7,2.7,2.6
8:27:58,0,0,0,0,0,87.3,0.4,42.1,8.7,2.7,2.7,2.6
8:28:08,0,0,0,0,0,16.8,1.7,32.9,14.8,2.7,2.7,2.6
8:28:19,0,0,0,0,0,348,0.6,32.9,14.8,2.7,2.7,2.6
8:28:29,0,0,0,0,0,102.8,1.2,30.9,14,2.7,2.7,2.6
8:28:39,0,0,0,0,0,230.5,0.8,27.4,11.4,2.7,2.7,2.6
8:28:49,0,0,0,0,0,9.8,1.6,27.4,11.4,2.7,2.7,2.6
8:29:00,0,0,0,0,0,183.5,1.2,27.4,11.4,2.7,2.7,2.6
8:29:10,0,0,0,0,0,7.2,1,30,14.9,2.7,2.7,2.6
8:29:20,0,0,0,0,0,52.9,1.5,30,14.9,2.7,2.7,2.6
8:29:31,0,0,0,0,0,35.5,2.8,33.8,16.2,2.7,2.7,2.6
8:29:41,0,0,0,0,0,2.1,1.9,28.8,15,2.7,2.8,2.6
8:29:52,0,0,0,0,0,318.8,0.3,28.8,15,2.7,2.8,2.6
8:30:02,0,0,0,0,0,194.3,0.7,30.2,12.2,2.8,2.7,2.7
8:30:12,0,0,0,0,0,296.5,0.5,30.2,12.2,2.8,2.8,2.7
8:30:22,0,0,0,0,0,7.2,1,22.7,13,2.8,2.7,2.7
8:30:33,0,0,0,0,0,35.8,2.4,22.7,13,2.8,2.8,2.7
8:30:43,0,0,0,0,0,30.5,2.3,30.9,12.8,2.8,2.8,2.7
8:30:54,0,0,0,0,0,50.1,2,30.9,12.8,2.8,2.8,2.7
8:31:05,0,0,0,0,0,18.5,1.8,25.6,17.3,2.8,2.8,2.7
8:31:15,0,0,0,0,0,318,0.4,25.6,17.3,2.8,2.8,2.7
8:31:26,0,0,0,0,0,104.5,0.6,39.6,10.8,2.8,2.8,2.7
8:31:37,0,0,0,0,0,71,1.2,39.6,10.8,2.8,2.8,2.7
8:31:47,0,0,0,0,0,21.9,1.3,32.8,10.5,2.8,2.8,2.7
8:31:58,0,0,0,0,0,49.3,1.4,32.8,10.5,2.8,2.8,2.7
8:32:08,0,0,0,0,0,47,2.1,34,11.1,2.8,2.8,2.7
8:32:18,0,0,0,0,0,17.2,2.5,34,11.1,2.8,2.8,2.7
8:32:29,0,0,0,0,0,48.3,1.4,33.2,11.1,2.8,2.8,2.7
8:33:01,0,0,0,0,0,25.3,5.4,33.2,11.1,2.8,2.8,2.7
8:33:13,0,0,0,0,0,43.7,2.4,38.2,7.9,2.8,2.8,2.7
8:33:24,0,0,0,0,0,70.6,2.1,37.8,12,2.8,2.8,2.7
8:33:34,0,0,0,0,0,33.5,3.7,37.8,12,2.8,2.8,2.7
8:33:46,0,0,0,0,0,50.9,2.2,18.8,9.1,2.8,2.8,2.7
8:33:56,0,0,0,0,0,31.4,3.5,18.8,9.1,2.8,2.8,2.7
8:34:07,0,0,0,0,0,8.900001,0.9,37.1,6.3,2.8,2.8,2.7
8:34:17,0,0,0,0,0,274.5,1,37.1,6.3,2.8,2.8,2.7
8:34:27,0,0,0,0,0,41.5,1.5,35.6,8.400001,2.8,2.8,2.7
8:34:38,0,0,0,0,0,55.9,1.9,35.6,8.400001,2.8,2.8,2.7
8:34:48,0,0,0,0,0,55.4,0.8,31,8.7,2.8,2.8,2.7
8:34:58,0,0,0,0,0,329.1,0.7,31,8.7,2.8,2.8,2.7
8:35:09,0,0,0,0,0,292.3,0.9,28.2,7.2,2.9,2.8,2.8
8:35:21,0,0,0,0,0,62.5,1.8,36.1,6.7,2.9,2.8,2.8
8:35:33,0,0,0,0,0,22.5,2.8,36.1,6.7,2.9,2.8,2.8
8:35:44,0,0,0,0,0,35.8,2.7,41.4,6.8,2.9,2.8,2.8
8:35:54,0,0,0,0,0,20.2,2.6,41.4,6.8,2.9,2.8,2.8
8:36:07,0,0,0,0,0,83.4,1.1,36.5,6.9,2.9,2.8,2.8
8:36:20,0,0,0,0,0,83.4,1.1,36.5,6.9,2.9,2.8,2.8
8:36:31,0,0,0,0,0,11.7,2.4,62.5,6.5,2.9,2.8,2.8
8:36:41,0,0,0,0,0,32.9,2.4,47.8,4.7,2.9,2.9,2.8
8:36:52,0,0,0,0,0,12.6,3,47.8,4.7,2.9,2.8,2.8
8:37:02,0,0,0,0,0,9.1,1.2,126.1,4.4,2.9,2.9,2.8
8:37:13,0,0,0,0,0,28.7,3,126.1,4.4,2.9,2.9,2.8
8:37:24,0,0,0,0,0,42.1,2.3,83.4,3.9,2.9,2.9,2.8
8:37:35,0,0,0,0,0,48.6,2.6,83.4,3.9,2.9,2.9,2.8
8:37:46,0,0,0,0,0,25.4,3.6,224.4,4,2.9,2.9,2.8
8:37:57,0,0,0,0,0,34.1,2.5,224.4,4,2.9,2.9,2.8
8:38:07,0,0,0,0,0,35.7,2.9,243,13,2.9,2.9,2.8
8:38:17,0,0,0,0,0,37.2,2,243,13,2.9,2.9,2.8
8:38:28,0,0,0,0,0,36.3,1.2,262.7,16.5,2.9,2.9,2.8
8:38:40,0,0,0,0,0,20.6,0.9,262.7,16.5,2.9,2.9,2.8
8:38:54,0,0,0,0,0,37.2,0.3,279.3,18,2.9,2.9,2.8
8:39:04,0,0,0,0,0,5.7,1.2,288.2,16.9,2.9,2.9,2.8
8:39:15,0,0,0,0,0,32.3,2.8,288.2,16.9,2.9,2.9,2.8
8:39:25,0,0,0,0,0,25.6,2.7,242.4,17.2,2.9,2.9,2.8
8:39:36,0,0,0,0,0,144.4,0.6,242.4,17.2,2.9,2.9,2.8
8:39:47,0,0,0,0,0,21.5,1.1,250.4,11,2.9,2.9,2.8
8:39:57,0,0,0,0,0,28.8,2.3,250.4,11,2.9,2.9,2.8
8:40:08,0,0,0,0,0,31,1.7,191.2,12.4,2.9,2.9,2.9
8:40:18,0,0,0,0,0,49.4,1.4,125.2,11.5,2.9,2.9,2.9
8:40:29,0,0,0,0,0,20.9,2.1,125.2,11.5,2.9,2.9,2.9
8:40:40,0,0,0,0,0,73.7,1.4,297.5,3.6,2.9,2.9,2.9
8:40:50,0,0,0,0,0,46.5,1.3,251.8,4.9,2.9,2.9,2.9
8:41:01,0,0,0,0,0,29.1,2.1,251.8,4.9,2.9,2.9,2.9
8:41:11,0,0,0,0,0,28.6,3.2,174.8,4.2,2.9,2.9,2.9
8:41:22,0,0,0,0,0,5.8,1.8,174.8,4.2,2.9,2.9,2.9
8:41:33,0,0,0,0,0,344.6,0.9,146.1,8.7,2.9,2.9,2.9
8:41:43,0,0,0,0,0,354.5,1.7,146.1,8.7,2.9,2.9,2.9
8:41:54,0,0,0,0,0,67.3,2.2,157.2,7.3,2.9,2.9,2.9
8:42:09,0,0,0,0,0,299.8,1.3,157.2,7.3,2.9,2.9,2.9
8:42:20,0,0,0,0,0,64.6,0.2,159.7,11.4,2.9,2.9,2.9
8:42:30,0,0,0,0,0,5.6,2.7,252.9,11.1,2.9,2.9,2.9
8:42:41,0,0,0,0,0,9.8,2.8,252.9,11.1,2.9,2.9,2.9
8:42:51,0,0,0,0,0,17.5,2.9,223.5,9.6,2.9,2.9,2.9
8:43:04,0,0,0,0,0,11.3,1.4,223.5,9.6,2.9,2.9,2.9
8:43:14,0,0,0,0,0,210,0.6,259.3,4.3,2.9,2.9,2.9
8:43:25,0,0,0,0,0,345.2,0.5,259.3,4.3,2.9,2.9,2.9
8:43:35,0,0,0,0,0,47.9,2.4,216.7,3,2.9,2.9,2.9
8:43:46,0,0,0,0,0,40.4,2,216.7,3,2.9,2.9,2.9
8:43:56,0,0,0,0,0,24.4,3.9,145.9,6.2,2.9,2.9,2.9
8:44:07,0,0,0,0,0,48.9,1.4,145.9,6.2,2.9,3,2.9
8:44:18,0,0,0,0,0,33.3,2.9,197.9,3.9,2.9,3,2.9
8:44:28,0,0,0,0,0,43.1,2.5,197.9,3.9,2.9,3,2.9
8:44:39,0,0,0,0,0,50.3,1.8,236.9,7.8,2.9,2.9,2.9
8:44:49,0,0,0,0,0,33.3,0.8,236.9,7.8,2.9,3,2.9
8:44:59,0,0,0,0,0,80.8,1.1,237.9,6.3,2.9,3,2.9
8:45:10,0,0,0,0,0,49.6,1.6,237.9,6.3,3,3,2.9
8:45:20,0,0,0,0,0,52.6,1,296.3,5.1,3,3,2.9
8:45:30,0,0,0,0,0,34,2.7,334.8,2.6,3,3,2.9
8:45:40,0,0,0,0,0,8.8,3.6,334.8,2.6,3,3,2.9
8:45:51,0,0,0,0,0,22.4,5.5,142.2,4.2,3,3,2.9
8:46:04,0,0,0,0,0,44.2,3,142.2,4.2,3,3,2.9
8:46:14,0,0,0,0,0,33.7,3.7,153.7,3.5,3,3,2.9
8:46:25,0,0,0,0,0,27.1,4.9,153.7,3.5,3,3,2.9
8:46:36,0,0,0,0,0,16.8,2.4,123.6,2.9,3,3,2.9
8:46:46,0,0,0,0,0,34.4,3.1,123.6,2.9,3,3,2.9
8:46:56,0,0,0,0,0,26.1,3.6,49.3,9.6,3,3,2.9
8:47:07,0,0,0,0,0,35.7,2.9,49.3,9.6,3,3,2.9
8:47:17,0,0,0,0,0,33.3,4.4,243,7.5,3,3,2.9
8:47:27,0,0,0,0,0,26.2,6.2,243,7.5,3,3,2.9
8:47:37,0,0,0,0,0,36.6,3.4,287.9,0.4,3,3,2.9
8:47:48,0,0,0,0,0,24.3,4.4,287.9,0.4,3,3,2.9
8:47:58,0,0,0,0,0,22.8,4.7,258,14.2,3,3,2.9
8:48:08,0,0,0,0,0,23.2,3.4,233.4,9.2,3,3,2.9
8:48:18,0,0,0,0,0,19.4,3.5,233.4,9.2,3,3,2.9
8:48:29,0,0,0,0,0,17.1,2.6,188.3,1.7,3,3,2.9
8:48:40,0,0,0,0,0,48.3,1.8,188.3,1.7,3,3,2.9
8:48:51,0,0,0,0,0,23.8,2.1,105.6,0.4,3,3,2.9
8:49:01,0,0,0,0,0,6.3,1.6,105.6,0.4,3,3,2.9
8:49:11,0,0,0,0,0,96,1.2,207.2,2.1,3,3,2.9
8:49:22,0,0,0,0,0,27.2,2.8,207.2,2.1,3,3,2.9
8:49:32,0,0,0,0,0,281.9,0.6,113.8,6.7,3,3,2.9
8:49:43,0,0,0,0,0,299.5,0.6,113.8,6.7,3,3,2.9
8:49:53,0,0,0,0,0,75.5,1,145.1,0.7,3,3,2.9
8:50:04,0,0,0,0,0,65,1.9,145.1,0.7,3,3,2.9
8:50:15,0,0,0,0,0,179,0.4,107.7,1.5,3,3,3
8:50:25,0,0,0,0,0,36,2.9,107.7,1.5,3,3,3
8:50:36,0,0,0,0,0,33.9,2.5,235.5,3,3,3,3
8:50:46,0,0,0,0,0,17.7,3.7,235.5,3,3,3,3
8:50:56,0,0,0,0,0,34.8,1.4,209.2,13.4,3,3,3
